,name,raw_org,raw_dest,p,handshake
271,N_50_PL_0.25_R_0.5_V_17,"0, 0, 0, 0, 34, 0, 41, 31, 13, 0, 0, 0, 19, 0, 40, 16, 37, 35, 3, 0, 35, 26, 35, 31, 37, 9, 0, 0, 0, 0, 0, 18, 40, 41, 0, 41, 0, 34, 0, 41, 0, 0, 5, 38, 0, 7, 8, 20, 32, 16","9, 13, 3, 17, 0, 6, 21, 0, 41, 16, 3, 8, 0, 27, 41, 0, 0, 41, 41, 6, 41, 0, 0, 0, 0, 0, 30, 24, 23, 27, 27, 41, 0, 17, 31, 35, 20, 0, 4, 38, 15, 5, 0, 0, 34, 0, 0, 0, 41, 41",20,0
272,N_50_PL_0.25_R_0.5_V_18,"0, 0, 0, 41, 8, 41, 0, 41, 0, 0, 0, 32, 21, 41, 0, 33, 0, 37, 8, 6, 16, 24, 0, 0, 32, 0, 40, 0, 31, 9, 41, 21, 0, 0, 41, 41, 21, 13, 29, 0, 26, 27, 8, 0, 12, 34, 25, 0, 14, 38","27, 24, 35, 28, 41, 6, 15, 2, 16, 21, 22, 0, 0, 15, 30, 0, 9, 41, 0, 0, 0, 0, 16, 4, 0, 36, 0, 15, 0, 0, 37, 41, 15, 38, 32, 22, 0, 41, 41, 23, 0, 0, 0, 29, 0, 0, 0, 12, 0, 0",1,0
273,N_50_PL_0.25_R_0.5_V_18,"0, 0, 0, 41, 8, 41, 0, 41, 0, 0, 0, 32, 21, 41, 0, 33, 0, 37, 8, 6, 16, 24, 0, 0, 32, 0, 40, 0, 31, 9, 41, 21, 0, 0, 41, 41, 21, 13, 29, 0, 26, 27, 8, 0, 12, 34, 25, 0, 14, 38","27, 24, 35, 28, 41, 6, 15, 2, 16, 21, 22, 0, 0, 15, 30, 0, 9, 41, 0, 0, 0, 0, 16, 4, 0, 36, 0, 15, 0, 0, 37, 41, 15, 38, 32, 22, 0, 41, 41, 23, 0, 0, 0, 29, 0, 0, 0, 12, 0, 0",5,0
274,N_50_PL_0.25_R_0.5_V_18,"0, 0, 0, 41, 8, 41, 0, 41, 0, 0, 0, 32, 21, 41, 0, 33, 0, 37, 8, 6, 16, 24, 0, 0, 32, 0, 40, 0, 31, 9, 41, 21, 0, 0, 41, 41, 21, 13, 29, 0, 26, 27, 8, 0, 12, 34, 25, 0, 14, 38","27, 24, 35, 28, 41, 6, 15, 2, 16, 21, 22, 0, 0, 15, 30, 0, 9, 41, 0, 0, 0, 0, 16, 4, 0, 36, 0, 15, 0, 0, 37, 41, 15, 38, 32, 22, 0, 41, 41, 23, 0, 0, 0, 29, 0, 0, 0, 12, 0, 0",10,0
275,N_50_PL_0.25_R_0.5_V_18,"0, 0, 0, 41, 8, 41, 0, 41, 0, 0, 0, 32, 21, 41, 0, 33, 0, 37, 8, 6, 16, 24, 0, 0, 32, 0, 40, 0, 31, 9, 41, 21, 0, 0, 41, 41, 21, 13, 29, 0, 26, 27, 8, 0, 12, 34, 25, 0, 14, 38","27, 24, 35, 28, 41, 6, 15, 2, 16, 21, 22, 0, 0, 15, 30, 0, 9, 41, 0, 0, 0, 0, 16, 4, 0, 36, 0, 15, 0, 0, 37, 41, 15, 38, 32, 22, 0, 41, 41, 23, 0, 0, 0, 29, 0, 0, 0, 12, 0, 0",20,0
276,N_50_PL_0.25_R_0.5_V_19,"0, 8, 33, 41, 26, 19, 12, 0, 0, 9, 0, 9, 41, 12, 41, 0, 0, 0, 41, 32, 0, 34, 29, 28, 0, 34, 11, 0, 24, 0, 41, 0, 30, 0, 0, 0, 3, 34, 41, 21, 11, 14, 0, 27, 38, 0, 41, 2, 19, 0","9, 0, 41, 7, 0, 0, 0, 32, 33, 0, 3, 0, 6, 0, 16, 17, 26, 18, 21, 0, 21, 0, 0, 0, 14, 0, 41, 13, 41, 17, 17, 37, 0, 5, 7, 24, 41, 0, 30, 0, 0, 0, 3, 41, 0, 10, 8, 0, 0, 13",1,0
277,N_50_PL_0.25_R_0.5_V_19,"0, 8, 33, 41, 26, 19, 12, 0, 0, 9, 0, 9, 41, 12, 41, 0, 0, 0, 41, 32, 0, 34, 29, 28, 0, 34, 11, 0, 24, 0, 41, 0, 30, 0, 0, 0, 3, 34, 41, 21, 11, 14, 0, 27, 38, 0, 41, 2, 19, 0","9, 0, 41, 7, 0, 0, 0, 32, 33, 0, 3, 0, 6, 0, 16, 17, 26, 18, 21, 0, 21, 0, 0, 0, 14, 0, 41, 13, 41, 17, 17, 37, 0, 5, 7, 24, 41, 0, 30, 0, 0, 0, 3, 41, 0, 10, 8, 0, 0, 13",5,0
278,N_50_PL_0.25_R_0.5_V_19,"0, 8, 33, 41, 26, 19, 12, 0, 0, 9, 0, 9, 41, 12, 41, 0, 0, 0, 41, 32, 0, 34, 29, 28, 0, 34, 11, 0, 24, 0, 41, 0, 30, 0, 0, 0, 3, 34, 41, 21, 11, 14, 0, 27, 38, 0, 41, 2, 19, 0","9, 0, 41, 7, 0, 0, 0, 32, 33, 0, 3, 0, 6, 0, 16, 17, 26, 18, 21, 0, 21, 0, 0, 0, 14, 0, 41, 13, 41, 17, 17, 37, 0, 5, 7, 24, 41, 0, 30, 0, 0, 0, 3, 41, 0, 10, 8, 0, 0, 13",10,0
279,N_50_PL_0.25_R_0.5_V_19,"0, 8, 33, 41, 26, 19, 12, 0, 0, 9, 0, 9, 41, 12, 41, 0, 0, 0, 41, 32, 0, 34, 29, 28, 0, 34, 11, 0, 24, 0, 41, 0, 30, 0, 0, 0, 3, 34, 41, 21, 11, 14, 0, 27, 38, 0, 41, 2, 19, 0","9, 0, 41, 7, 0, 0, 0, 32, 33, 0, 3, 0, 6, 0, 16, 17, 26, 18, 21, 0, 21, 0, 0, 0, 14, 0, 41, 13, 41, 17, 17, 37, 0, 5, 7, 24, 41, 0, 30, 0, 0, 0, 3, 41, 0, 10, 8, 0, 0, 13",20,0
280,N_50_PL_0.25_R_0.75_V_15,"33, 41, 21, 0, 6, 11, 2, 41, 19, 23, 16, 9, 3, 17, 6, 23, 2, 35, 4, 12, 0, 0, 38, 0, 23, 0, 36, 40, 8, 22, 22, 0, 33, 25, 40, 6, 13, 0, 12, 11, 27, 31, 0, 19, 27, 15, 0, 23, 41, 41","0, 14, 0, 17, 0, 0, 0, 14, 0, 0, 41, 0, 0, 0, 0, 41, 0, 0, 0, 41, 1, 34, 0, 31, 0, 8, 0, 0, 41, 0, 0, 32, 0, 41, 0, 0, 0, 20, 41, 0, 0, 41, 40, 0, 0, 41, 14, 0, 20, 34",1,0
281,N_50_PL_0.25_R_0.75_V_15,"33, 41, 21, 0, 6, 11, 2, 41, 19, 23, 16, 9, 3, 17, 6, 23, 2, 35, 4, 12, 0, 0, 38, 0, 23, 0, 36, 40, 8, 22, 22, 0, 33, 25, 40, 6, 13, 0, 12, 11, 27, 31, 0, 19, 27, 15, 0, 23, 41, 41","0, 14, 0, 17, 0, 0, 0, 14, 0, 0, 41, 0, 0, 0, 0, 41, 0, 0, 0, 41, 1, 34, 0, 31, 0, 8, 0, 0, 41, 0, 0, 32, 0, 41, 0, 0, 0, 20, 41, 0, 0, 41, 40, 0, 0, 41, 14, 0, 20, 34",5,0
282,N_50_PL_0.25_R_0.75_V_15,"33, 41, 21, 0, 6, 11, 2, 41, 19, 23, 16, 9, 3, 17, 6, 23, 2, 35, 4, 12, 0, 0, 38, 0, 23, 0, 36, 40, 8, 22, 22, 0, 33, 25, 40, 6, 13, 0, 12, 11, 27, 31, 0, 19, 27, 15, 0, 23, 41, 41","0, 14, 0, 17, 0, 0, 0, 14, 0, 0, 41, 0, 0, 0, 0, 41, 0, 0, 0, 41, 1, 34, 0, 31, 0, 8, 0, 0, 41, 0, 0, 32, 0, 41, 0, 0, 0, 20, 41, 0, 0, 41, 40, 0, 0, 41, 14, 0, 20, 34",10,0
283,N_50_PL_0.25_R_0.75_V_15,"33, 41, 21, 0, 6, 11, 2, 41, 19, 23, 16, 9, 3, 17, 6, 23, 2, 35, 4, 12, 0, 0, 38, 0, 23, 0, 36, 40, 8, 22, 22, 0, 33, 25, 40, 6, 13, 0, 12, 11, 27, 31, 0, 19, 27, 15, 0, 23, 41, 41","0, 14, 0, 17, 0, 0, 0, 14, 0, 0, 41, 0, 0, 0, 0, 41, 0, 0, 0, 41, 1, 34, 0, 31, 0, 8, 0, 0, 41, 0, 0, 32, 0, 41, 0, 0, 0, 20, 41, 0, 0, 41, 40, 0, 0, 41, 14, 0, 20, 34",20,0
284,N_50_PL_0.25_R_0.75_V_16,"37, 0, 0, 5, 36, 36, 28, 0, 5, 2, 32, 23, 30, 19, 0, 34, 0, 16, 21, 7, 11, 10, 10, 0, 41, 13, 30, 0, 5, 22, 6, 22, 0, 40, 3, 0, 8, 4, 12, 34, 24, 41, 37, 41, 36, 40, 35, 11, 22, 41","0, 3, 31, 41, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 36, 0, 7, 0, 41, 41, 0, 0, 41, 2, 23, 0, 41, 9, 0, 0, 0, 0, 12, 41, 0, 29, 0, 41, 0, 0, 0, 3, 0, 20, 0, 0, 41, 0, 0, 39",1,0
285,N_50_PL_0.25_R_0.75_V_16,"37, 0, 0, 5, 36, 36, 28, 0, 5, 2, 32, 23, 30, 19, 0, 34, 0, 16, 21, 7, 11, 10, 10, 0, 41, 13, 30, 0, 5, 22, 6, 22, 0, 40, 3, 0, 8, 4, 12, 34, 24, 41, 37, 41, 36, 40, 35, 11, 22, 41","0, 3, 31, 41, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 36, 0, 7, 0, 41, 41, 0, 0, 41, 2, 23, 0, 41, 9, 0, 0, 0, 0, 12, 41, 0, 29, 0, 41, 0, 0, 0, 3, 0, 20, 0, 0, 41, 0, 0, 39",5,0
286,N_50_PL_0.25_R_0.75_V_16,"37, 0, 0, 5, 36, 36, 28, 0, 5, 2, 32, 23, 30, 19, 0, 34, 0, 16, 21, 7, 11, 10, 10, 0, 41, 13, 30, 0, 5, 22, 6, 22, 0, 40, 3, 0, 8, 4, 12, 34, 24, 41, 37, 41, 36, 40, 35, 11, 22, 41","0, 3, 31, 41, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 36, 0, 7, 0, 41, 41, 0, 0, 41, 2, 23, 0, 41, 9, 0, 0, 0, 0, 12, 41, 0, 29, 0, 41, 0, 0, 0, 3, 0, 20, 0, 0, 41, 0, 0, 39",10,0
287,N_50_PL_0.25_R_0.75_V_16,"37, 0, 0, 5, 36, 36, 28, 0, 5, 2, 32, 23, 30, 19, 0, 34, 0, 16, 21, 7, 11, 10, 10, 0, 41, 13, 30, 0, 5, 22, 6, 22, 0, 40, 3, 0, 8, 4, 12, 34, 24, 41, 37, 41, 36, 40, 35, 11, 22, 41","0, 3, 31, 41, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 36, 0, 7, 0, 41, 41, 0, 0, 41, 2, 23, 0, 41, 9, 0, 0, 0, 0, 12, 41, 0, 29, 0, 41, 0, 0, 0, 3, 0, 20, 0, 0, 41, 0, 0, 39",20,0
288,N_50_PL_0.25_R_0.75_V_17,"15, 0, 40, 37, 21, 32, 7, 3, 41, 0, 20, 14, 6, 0, 3, 5, 25, 1, 13, 15, 33, 7, 0, 32, 0, 22, 28, 0, 41, 6, 13, 11, 24, 25, 33, 0, 22, 40, 26, 0, 4, 32, 10, 41, 0, 17, 0, 39, 13, 14","0, 12, 41, 0, 0, 0, 0, 41, 33, 8, 0, 0, 41, 20, 0, 0, 0, 41, 41, 0, 0, 0, 17, 0, 37, 41, 0, 24, 37, 0, 0, 0, 0, 0, 41, 32, 0, 0, 0, 26, 0, 0, 41, 31, 38, 0, 13, 0, 0, 41",1,0
289,N_50_PL_0.25_R_0.75_V_17,"15, 0, 40, 37, 21, 32, 7, 3, 41, 0, 20, 14, 6, 0, 3, 5, 25, 1, 13, 15, 33, 7, 0, 32, 0, 22, 28, 0, 41, 6, 13, 11, 24, 25, 33, 0, 22, 40, 26, 0, 4, 32, 10, 41, 0, 17, 0, 39, 13, 14","0, 12, 41, 0, 0, 0, 0, 41, 33, 8, 0, 0, 41, 20, 0, 0, 0, 41, 41, 0, 0, 0, 17, 0, 37, 41, 0, 24, 37, 0, 0, 0, 0, 0, 41, 32, 0, 0, 0, 26, 0, 0, 41, 31, 38, 0, 13, 0, 0, 41",5,0
290,N_50_PL_0.25_R_0.75_V_17,"15, 0, 40, 37, 21, 32, 7, 3, 41, 0, 20, 14, 6, 0, 3, 5, 25, 1, 13, 15, 33, 7, 0, 32, 0, 22, 28, 0, 41, 6, 13, 11, 24, 25, 33, 0, 22, 40, 26, 0, 4, 32, 10, 41, 0, 17, 0, 39, 13, 14","0, 12, 41, 0, 0, 0, 0, 41, 33, 8, 0, 0, 41, 20, 0, 0, 0, 41, 41, 0, 0, 0, 17, 0, 37, 41, 0, 24, 37, 0, 0, 0, 0, 0, 41, 32, 0, 0, 0, 26, 0, 0, 41, 31, 38, 0, 13, 0, 0, 41",10,0
291,N_50_PL_0.25_R_0.75_V_17,"15, 0, 40, 37, 21, 32, 7, 3, 41, 0, 20, 14, 6, 0, 3, 5, 25, 1, 13, 15, 33, 7, 0, 32, 0, 22, 28, 0, 41, 6, 13, 11, 24, 25, 33, 0, 22, 40, 26, 0, 4, 32, 10, 41, 0, 17, 0, 39, 13, 14","0, 12, 41, 0, 0, 0, 0, 41, 33, 8, 0, 0, 41, 20, 0, 0, 0, 41, 41, 0, 0, 0, 17, 0, 37, 41, 0, 24, 37, 0, 0, 0, 0, 0, 41, 32, 0, 0, 0, 26, 0, 0, 41, 31, 38, 0, 13, 0, 0, 41",20,0
292,N_50_PL_0.25_R_0.75_V_18,"40, 18, 16, 25, 35, 13, 30, 9, 15, 35, 0, 11, 41, 0, 40, 0, 20, 0, 0, 41, 13, 0, 27, 0, 0, 30, 25, 35, 23, 19, 23, 0, 9, 26, 5, 13, 17, 2, 41, 38, 0, 26, 8, 23, 10, 26, 19, 27, 9, 31","0, 41, 0, 0, 41, 0, 0, 0, 41, 0, 32, 0, 28, 7, 41, 27, 0, 15, 32, 18, 0, 23, 0, 25, 6, 0, 0, 41, 0, 41, 0, 10, 0, 41, 41, 0, 0, 0, 2, 0, 23, 0, 0, 0, 0, 41, 0, 0, 0, 0",1,0
293,N_50_PL_0.25_R_0.75_V_18,"40, 18, 16, 25, 35, 13, 30, 9, 15, 35, 0, 11, 41, 0, 40, 0, 20, 0, 0, 41, 13, 0, 27, 0, 0, 30, 25, 35, 23, 19, 23, 0, 9, 26, 5, 13, 17, 2, 41, 38, 0, 26, 8, 23, 10, 26, 19, 27, 9, 31","0, 41, 0, 0, 41, 0, 0, 0, 41, 0, 32, 0, 28, 7, 41, 27, 0, 15, 32, 18, 0, 23, 0, 25, 6, 0, 0, 41, 0, 41, 0, 10, 0, 41, 41, 0, 0, 0, 2, 0, 23, 0, 0, 0, 0, 41, 0, 0, 0, 0",5,0
294,N_50_PL_0.25_R_0.75_V_18,"40, 18, 16, 25, 35, 13, 30, 9, 15, 35, 0, 11, 41, 0, 40, 0, 20, 0, 0, 41, 13, 0, 27, 0, 0, 30, 25, 35, 23, 19, 23, 0, 9, 26, 5, 13, 17, 2, 41, 38, 0, 26, 8, 23, 10, 26, 19, 27, 9, 31","0, 41, 0, 0, 41, 0, 0, 0, 41, 0, 32, 0, 28, 7, 41, 27, 0, 15, 32, 18, 0, 23, 0, 25, 6, 0, 0, 41, 0, 41, 0, 10, 0, 41, 41, 0, 0, 0, 2, 0, 23, 0, 0, 0, 0, 41, 0, 0, 0, 0",10,0
295,N_50_PL_0.25_R_0.75_V_18,"40, 18, 16, 25, 35, 13, 30, 9, 15, 35, 0, 11, 41, 0, 40, 0, 20, 0, 0, 41, 13, 0, 27, 0, 0, 30, 25, 35, 23, 19, 23, 0, 9, 26, 5, 13, 17, 2, 41, 38, 0, 26, 8, 23, 10, 26, 19, 27, 9, 31","0, 41, 0, 0, 41, 0, 0, 0, 41, 0, 32, 0, 28, 7, 41, 27, 0, 15, 32, 18, 0, 23, 0, 25, 6, 0, 0, 41, 0, 41, 0, 10, 0, 41, 41, 0, 0, 0, 2, 0, 23, 0, 0, 0, 0, 41, 0, 0, 0, 0",20,0
296,N_50_PL_0.25_R_0.75_V_19,"15, 0, 0, 27, 16, 13, 11, 40, 32, 21, 0, 0, 21, 32, 0, 38, 0, 12, 8, 7, 0, 30, 4, 23, 1, 10, 9, 35, 18, 1, 5, 0, 0, 6, 31, 0, 0, 33, 20, 14, 41, 25, 26, 1, 20, 2, 0, 10, 39, 32","0, 32, 23, 41, 0, 0, 41, 41, 0, 0, 27, 23, 0, 0, 1, 41, 21, 0, 41, 0, 17, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 9, 29, 41, 0, 37, 2, 0, 0, 41, 16, 41, 41, 41, 0, 0, 40, 0, 0, 0",1,0
297,N_50_PL_0.25_R_0.75_V_19,"15, 0, 0, 27, 16, 13, 11, 40, 32, 21, 0, 0, 21, 32, 0, 38, 0, 12, 8, 7, 0, 30, 4, 23, 1, 10, 9, 35, 18, 1, 5, 0, 0, 6, 31, 0, 0, 33, 20, 14, 41, 25, 26, 1, 20, 2, 0, 10, 39, 32","0, 32, 23, 41, 0, 0, 41, 41, 0, 0, 27, 23, 0, 0, 1, 41, 21, 0, 41, 0, 17, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 9, 29, 41, 0, 37, 2, 0, 0, 41, 16, 41, 41, 41, 0, 0, 40, 0, 0, 0",5,0
298,N_50_PL_0.25_R_0.75_V_19,"15, 0, 0, 27, 16, 13, 11, 40, 32, 21, 0, 0, 21, 32, 0, 38, 0, 12, 8, 7, 0, 30, 4, 23, 1, 10, 9, 35, 18, 1, 5, 0, 0, 6, 31, 0, 0, 33, 20, 14, 41, 25, 26, 1, 20, 2, 0, 10, 39, 32","0, 32, 23, 41, 0, 0, 41, 41, 0, 0, 27, 23, 0, 0, 1, 41, 21, 0, 41, 0, 17, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 9, 29, 41, 0, 37, 2, 0, 0, 41, 16, 41, 41, 41, 0, 0, 40, 0, 0, 0",10,0
299,N_50_PL_0.25_R_0.75_V_19,"15, 0, 0, 27, 16, 13, 11, 40, 32, 21, 0, 0, 21, 32, 0, 38, 0, 12, 8, 7, 0, 30, 4, 23, 1, 10, 9, 35, 18, 1, 5, 0, 0, 6, 31, 0, 0, 33, 20, 14, 41, 25, 26, 1, 20, 2, 0, 10, 39, 32","0, 32, 23, 41, 0, 0, 41, 41, 0, 0, 27, 23, 0, 0, 1, 41, 21, 0, 41, 0, 17, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 9, 29, 41, 0, 37, 2, 0, 0, 41, 16, 41, 41, 41, 0, 0, 40, 0, 0, 0",20,0
300,N_50_PL_0.5_R_0.25_V_15,"0, 0, 0, 23, 41, 0, 41, 41, 4, 41, 41, 0, 36, 23, 0, 22, 31, 0, 41, 41, 41, 0, 41, 41, 0, 41, 19, 17, 0, 31, 41, 41, 41, 41, 0, 9, 0, 0, 0, 41, 31, 41, 31, 0, 41, 0, 41, 41, 0, 41","28, 19, 6, 0, 20, 39, 18, 17, 0, 27, 10, 36, 41, 0, 4, 41, 41, 21, 22, 3, 8, 1, 22, 7, 18, 16, 0, 0, 20, 0, 3, 34, 8, 4, 26, 41, 36, 6, 6, 31, 0, 5, 0, 6, 27, 16, 6, 20, 10, 20",1,0
301,N_50_PL_0.5_R_0.25_V_15,"0, 0, 0, 23, 41, 0, 41, 41, 4, 41, 41, 0, 36, 23, 0, 22, 31, 0, 41, 41, 41, 0, 41, 41, 0, 41, 19, 17, 0, 31, 41, 41, 41, 41, 0, 9, 0, 0, 0, 41, 31, 41, 31, 0, 41, 0, 41, 41, 0, 41","28, 19, 6, 0, 20, 39, 18, 17, 0, 27, 10, 36, 41, 0, 4, 41, 41, 21, 22, 3, 8, 1, 22, 7, 18, 16, 0, 0, 20, 0, 3, 34, 8, 4, 26, 41, 36, 6, 6, 31, 0, 5, 0, 6, 27, 16, 6, 20, 10, 20",5,0
302,N_50_PL_0.5_R_0.25_V_15,"0, 0, 0, 23, 41, 0, 41, 41, 4, 41, 41, 0, 36, 23, 0, 22, 31, 0, 41, 41, 41, 0, 41, 41, 0, 41, 19, 17, 0, 31, 41, 41, 41, 41, 0, 9, 0, 0, 0, 41, 31, 41, 31, 0, 41, 0, 41, 41, 0, 41","28, 19, 6, 0, 20, 39, 18, 17, 0, 27, 10, 36, 41, 0, 4, 41, 41, 21, 22, 3, 8, 1, 22, 7, 18, 16, 0, 0, 20, 0, 3, 34, 8, 4, 26, 41, 36, 6, 6, 31, 0, 5, 0, 6, 27, 16, 6, 20, 10, 20",10,0
303,N_50_PL_0.5_R_0.25_V_15,"0, 0, 0, 23, 41, 0, 41, 41, 4, 41, 41, 0, 36, 23, 0, 22, 31, 0, 41, 41, 41, 0, 41, 41, 0, 41, 19, 17, 0, 31, 41, 41, 41, 41, 0, 9, 0, 0, 0, 41, 31, 41, 31, 0, 41, 0, 41, 41, 0, 41","28, 19, 6, 0, 20, 39, 18, 17, 0, 27, 10, 36, 41, 0, 4, 41, 41, 21, 22, 3, 8, 1, 22, 7, 18, 16, 0, 0, 20, 0, 3, 34, 8, 4, 26, 41, 36, 6, 6, 31, 0, 5, 0, 6, 27, 16, 6, 20, 10, 20",20,0
304,N_50_PL_0.5_R_0.25_V_16,"41, 41, 0, 41, 41, 0, 0, 2, 40, 0, 38, 0, 24, 0, 0, 41, 0, 41, 41, 0, 41, 41, 41, 37, 0, 10, 26, 41, 16, 29, 0, 14, 41, 0, 0, 41, 41, 14, 41, 0, 41, 0, 0, 0, 7, 41, 0, 0, 0, 41","40, 1, 33, 38, 37, 40, 30, 41, 0, 8, 41, 26, 41, 13, 12, 32, 15, 9, 31, 23, 5, 21, 10, 41, 18, 41, 41, 16, 0, 0, 24, 0, 36, 4, 28, 39, 28, 41, 30, 36, 16, 18, 1, 36, 0, 15, 10, 1, 16, 40",1,0
305,N_50_PL_0.5_R_0.25_V_16,"41, 41, 0, 41, 41, 0, 0, 2, 40, 0, 38, 0, 24, 0, 0, 41, 0, 41, 41, 0, 41, 41, 41, 37, 0, 10, 26, 41, 16, 29, 0, 14, 41, 0, 0, 41, 41, 14, 41, 0, 41, 0, 0, 0, 7, 41, 0, 0, 0, 41","40, 1, 33, 38, 37, 40, 30, 41, 0, 8, 41, 26, 41, 13, 12, 32, 15, 9, 31, 23, 5, 21, 10, 41, 18, 41, 41, 16, 0, 0, 24, 0, 36, 4, 28, 39, 28, 41, 30, 36, 16, 18, 1, 36, 0, 15, 10, 1, 16, 40",5,0
306,N_50_PL_0.5_R_0.25_V_16,"41, 41, 0, 41, 41, 0, 0, 2, 40, 0, 38, 0, 24, 0, 0, 41, 0, 41, 41, 0, 41, 41, 41, 37, 0, 10, 26, 41, 16, 29, 0, 14, 41, 0, 0, 41, 41, 14, 41, 0, 41, 0, 0, 0, 7, 41, 0, 0, 0, 41","40, 1, 33, 38, 37, 40, 30, 41, 0, 8, 41, 26, 41, 13, 12, 32, 15, 9, 31, 23, 5, 21, 10, 41, 18, 41, 41, 16, 0, 0, 24, 0, 36, 4, 28, 39, 28, 41, 30, 36, 16, 18, 1, 36, 0, 15, 10, 1, 16, 40",10,0
307,N_50_PL_0.5_R_0.25_V_16,"41, 41, 0, 41, 41, 0, 0, 2, 40, 0, 38, 0, 24, 0, 0, 41, 0, 41, 41, 0, 41, 41, 41, 37, 0, 10, 26, 41, 16, 29, 0, 14, 41, 0, 0, 41, 41, 14, 41, 0, 41, 0, 0, 0, 7, 41, 0, 0, 0, 41","40, 1, 33, 38, 37, 40, 30, 41, 0, 8, 41, 26, 41, 13, 12, 32, 15, 9, 31, 23, 5, 21, 10, 41, 18, 41, 41, 16, 0, 0, 24, 0, 36, 4, 28, 39, 28, 41, 30, 36, 16, 18, 1, 36, 0, 15, 10, 1, 16, 40",20,0
308,N_50_PL_0.5_R_0.25_V_17,"0, 15, 0, 0, 41, 11, 11, 6, 41, 14, 41, 0, 8, 0, 41, 41, 0, 41, 0, 0, 41, 41, 3, 0, 41, 41, 0, 41, 41, 41, 0, 41, 0, 0, 0, 0, 1, 7, 0, 0, 0, 41, 15, 41, 26, 41, 14, 41, 0, 0","5, 41, 27, 18, 29, 41, 0, 41, 27, 0, 19, 12, 41, 12, 25, 22, 19, 39, 37, 10, 19, 22, 41, 35, 16, 3, 30, 25, 3, 24, 38, 34, 20, 24, 32, 26, 41, 0, 29, 35, 1, 10, 0, 37, 0, 12, 41, 28, 6, 23",1,0
309,N_50_PL_0.5_R_0.25_V_17,"0, 15, 0, 0, 41, 11, 11, 6, 41, 14, 41, 0, 8, 0, 41, 41, 0, 41, 0, 0, 41, 41, 3, 0, 41, 41, 0, 41, 41, 41, 0, 41, 0, 0, 0, 0, 1, 7, 0, 0, 0, 41, 15, 41, 26, 41, 14, 41, 0, 0","5, 41, 27, 18, 29, 41, 0, 41, 27, 0, 19, 12, 41, 12, 25, 22, 19, 39, 37, 10, 19, 22, 41, 35, 16, 3, 30, 25, 3, 24, 38, 34, 20, 24, 32, 26, 41, 0, 29, 35, 1, 10, 0, 37, 0, 12, 41, 28, 6, 23",5,0
310,N_50_PL_0.5_R_0.25_V_17,"0, 15, 0, 0, 41, 11, 11, 6, 41, 14, 41, 0, 8, 0, 41, 41, 0, 41, 0, 0, 41, 41, 3, 0, 41, 41, 0, 41, 41, 41, 0, 41, 0, 0, 0, 0, 1, 7, 0, 0, 0, 41, 15, 41, 26, 41, 14, 41, 0, 0","5, 41, 27, 18, 29, 41, 0, 41, 27, 0, 19, 12, 41, 12, 25, 22, 19, 39, 37, 10, 19, 22, 41, 35, 16, 3, 30, 25, 3, 24, 38, 34, 20, 24, 32, 26, 41, 0, 29, 35, 1, 10, 0, 37, 0, 12, 41, 28, 6, 23",10,0
311,N_50_PL_0.5_R_0.25_V_17,"0, 15, 0, 0, 41, 11, 11, 6, 41, 14, 41, 0, 8, 0, 41, 41, 0, 41, 0, 0, 41, 41, 3, 0, 41, 41, 0, 41, 41, 41, 0, 41, 0, 0, 0, 0, 1, 7, 0, 0, 0, 41, 15, 41, 26, 41, 14, 41, 0, 0","5, 41, 27, 18, 29, 41, 0, 41, 27, 0, 19, 12, 41, 12, 25, 22, 19, 39, 37, 10, 19, 22, 41, 35, 16, 3, 30, 25, 3, 24, 38, 34, 20, 24, 32, 26, 41, 0, 29, 35, 1, 10, 0, 37, 0, 12, 41, 28, 6, 23",20,0
312,N_50_PL_0.5_R_0.25_V_18,"41, 41, 12, 41, 41, 41, 27, 0, 0, 0, 41, 0, 27, 41, 0, 38, 41, 41, 41, 38, 41, 14, 0, 41, 0, 40, 39, 1, 0, 28, 0, 41, 41, 0, 41, 0, 41, 0, 19, 41, 0, 34, 0, 0, 41, 41, 0, 0, 0, 0","18, 23, 41, 37, 28, 39, 41, 29, 12, 20, 29, 37, 41, 36, 40, 0, 23, 28, 15, 0, 26, 0, 21, 23, 13, 0, 0, 41, 12, 41, 27, 28, 2, 33, 13, 17, 6, 31, 41, 22, 31, 0, 20, 22, 37, 4, 27, 25, 7, 35",1,0
