Unnamed: 0,name,raw_org,raw_dest,p,handshake
67,N_50_PL_0.25_R_0.5_V_2,"0, 35, 41, 23, 0, 0, 0, 0, 35, 1, 39, 0, 35, 0, 4, 0, 0, 37, 17, 23, 16, 30, 25, 0, 2, 24, 41, 41, 3, 28, 0, 41, 0, 0, 21, 29, 41, 41, 0, 18, 9, 0, 31, 0, 0, 1, 32, 28, 0, 0","1, 0, 40, 0, 26, 36, 1, 37, 0, 0, 41, 4, 0, 14, 0, 28, 4, 0, 0, 0, 0, 0, 41, 18, 0, 0, 7, 29, 0, 41, 3, 3, 20, 14, 0, 41, 32, 17, 1, 0, 0, 14, 41, 19, 28, 41, 0, 0, 24, 5",20,16
68,N_50_PL_0.25_R_0.5_V_3,"0, 0, 0, 0, 0, 41, 0, 0, 6, 3, 28, 0, 0, 21, 38, 0, 33, 0, 0, 0, 0, 0, 9, 32, 12, 41, 22, 33, 0, 37, 0, 40, 27, 32, 0, 34, 38, 4, 35, 38, 31, 0, 22, 16, 0, 3, 0, 0, 0, 37","19, 38, 8, 13, 7, 36, 36, 22, 0, 41, 41, 10, 36, 0, 0, 18, 41, 18, 37, 22, 1, 39, 0, 0, 0, 40, 0, 41, 21, 0, 12, 41, 41, 0, 27, 41, 41, 0, 0, 0, 0, 10, 0, 41, 4, 0, 32, 18, 22, 41",1,15
68,N_50_PL_0.25_R_0.5_V_3,"0, 0, 0, 0, 0, 41, 0, 0, 6, 3, 28, 0, 0, 21, 38, 0, 33, 0, 0, 0, 0, 0, 9, 32, 12, 41, 22, 33, 0, 37, 0, 40, 27, 32, 0, 34, 38, 4, 35, 38, 31, 0, 22, 16, 0, 3, 0, 0, 0, 37","19, 38, 8, 13, 7, 36, 36, 22, 0, 41, 41, 10, 36, 0, 0, 18, 41, 18, 37, 22, 1, 39, 0, 0, 0, 40, 0, 41, 21, 0, 12, 41, 41, 0, 27, 41, 41, 0, 0, 0, 0, 10, 0, 41, 4, 0, 32, 18, 22, 41",5,14
68,N_50_PL_0.25_R_0.5_V_3,"0, 0, 0, 0, 0, 41, 0, 0, 6, 3, 28, 0, 0, 21, 38, 0, 33, 0, 0, 0, 0, 0, 9, 32, 12, 41, 22, 33, 0, 37, 0, 40, 27, 32, 0, 34, 38, 4, 35, 38, 31, 0, 22, 16, 0, 3, 0, 0, 0, 37","19, 38, 8, 13, 7, 36, 36, 22, 0, 41, 41, 10, 36, 0, 0, 18, 41, 18, 37, 22, 1, 39, 0, 0, 0, 40, 0, 41, 21, 0, 12, 41, 41, 0, 27, 41, 41, 0, 0, 0, 0, 10, 0, 41, 4, 0, 32, 18, 22, 41",10,14
68,N_50_PL_0.25_R_0.5_V_3,"0, 0, 0, 0, 0, 41, 0, 0, 6, 3, 28, 0, 0, 21, 38, 0, 33, 0, 0, 0, 0, 0, 9, 32, 12, 41, 22, 33, 0, 37, 0, 40, 27, 32, 0, 34, 38, 4, 35, 38, 31, 0, 22, 16, 0, 3, 0, 0, 0, 37","19, 38, 8, 13, 7, 36, 36, 22, 0, 41, 41, 10, 36, 0, 0, 18, 41, 18, 37, 22, 1, 39, 0, 0, 0, 40, 0, 41, 21, 0, 12, 41, 41, 0, 27, 41, 41, 0, 0, 0, 0, 10, 0, 41, 4, 0, 32, 18, 22, 41",20,13
69,N_50_PL_0.25_R_0.5_V_4,"5, 0, 41, 15, 0, 16, 0, 29, 41, 41, 0, 34, 0, 20, 0, 41, 41, 21, 26, 29, 15, 0, 34, 36, 0, 9, 16, 41, 19, 41, 20, 11, 0, 41, 30, 41, 30, 0, 0, 14, 0, 0, 10, 7, 0, 28, 10, 41, 0, 28","0, 15, 2, 0, 37, 0, 17, 0, 28, 40, 15, 41, 17, 0, 39, 36, 25, 41, 0, 0, 0, 33, 0, 0, 3, 0, 0, 24, 0, 7, 0, 0, 28, 28, 0, 27, 0, 3, 21, 0, 4, 11, 0, 0, 26, 0, 0, 1, 29, 0",1,15
69,N_50_PL_0.25_R_0.5_V_4,"5, 0, 41, 15, 0, 16, 0, 29, 41, 41, 0, 34, 0, 20, 0, 41, 41, 21, 26, 29, 15, 0, 34, 36, 0, 9, 16, 41, 19, 41, 20, 11, 0, 41, 30, 41, 30, 0, 0, 14, 0, 0, 10, 7, 0, 28, 10, 41, 0, 28","0, 15, 2, 0, 37, 0, 17, 0, 28, 40, 15, 41, 17, 0, 39, 36, 25, 41, 0, 0, 0, 33, 0, 0, 3, 0, 0, 24, 0, 7, 0, 0, 28, 28, 0, 27, 0, 3, 21, 0, 4, 11, 0, 0, 26, 0, 0, 1, 29, 0",5,15
69,N_50_PL_0.25_R_0.5_V_4,"5, 0, 41, 15, 0, 16, 0, 29, 41, 41, 0, 34, 0, 20, 0, 41, 41, 21, 26, 29, 15, 0, 34, 36, 0, 9, 16, 41, 19, 41, 20, 11, 0, 41, 30, 41, 30, 0, 0, 14, 0, 0, 10, 7, 0, 28, 10, 41, 0, 28","0, 15, 2, 0, 37, 0, 17, 0, 28, 40, 15, 41, 17, 0, 39, 36, 25, 41, 0, 0, 0, 33, 0, 0, 3, 0, 0, 24, 0, 7, 0, 0, 28, 28, 0, 27, 0, 3, 21, 0, 4, 11, 0, 0, 26, 0, 0, 1, 29, 0",10,15
69,N_50_PL_0.25_R_0.5_V_4,"5, 0, 41, 15, 0, 16, 0, 29, 41, 41, 0, 34, 0, 20, 0, 41, 41, 21, 26, 29, 15, 0, 34, 36, 0, 9, 16, 41, 19, 41, 20, 11, 0, 41, 30, 41, 30, 0, 0, 14, 0, 0, 10, 7, 0, 28, 10, 41, 0, 28","0, 15, 2, 0, 37, 0, 17, 0, 28, 40, 15, 41, 17, 0, 39, 36, 25, 41, 0, 0, 0, 33, 0, 0, 3, 0, 0, 24, 0, 7, 0, 0, 28, 28, 0, 27, 0, 3, 21, 0, 4, 11, 0, 0, 26, 0, 0, 1, 29, 0",20,15
70,N_50_PL_0.25_R_0.75_V_0,"4, 2, 26, 8, 20, 7, 41, 17, 4, 41, 21, 26, 10, 40, 5, 23, 0, 0, 41, 33, 0, 34, 35, 41, 4, 17, 17, 36, 16, 0, 13, 41, 11, 0, 14, 40, 18, 29, 10, 0, 7, 0, 32, 21, 11, 31, 6, 9, 13, 0","0, 41, 0, 41, 0, 0, 19, 0, 0, 35, 0, 41, 0, 0, 41, 0, 8, 3, 27, 0, 26, 0, 0, 4, 0, 0, 0, 0, 0, 24, 0, 38, 0, 34, 0, 0, 41, 0, 0, 36, 0, 5, 0, 0, 41, 0, 0, 41, 0, 1",1,13
70,N_50_PL_0.25_R_0.75_V_0,"4, 2, 26, 8, 20, 7, 41, 17, 4, 41, 21, 26, 10, 40, 5, 23, 0, 0, 41, 33, 0, 34, 35, 41, 4, 17, 17, 36, 16, 0, 13, 41, 11, 0, 14, 40, 18, 29, 10, 0, 7, 0, 32, 21, 11, 31, 6, 9, 13, 0","0, 41, 0, 41, 0, 0, 19, 0, 0, 35, 0, 41, 0, 0, 41, 0, 8, 3, 27, 0, 26, 0, 0, 4, 0, 0, 0, 0, 0, 24, 0, 38, 0, 34, 0, 0, 41, 0, 0, 36, 0, 5, 0, 0, 41, 0, 0, 41, 0, 1",5,13
70,N_50_PL_0.25_R_0.75_V_0,"4, 2, 26, 8, 20, 7, 41, 17, 4, 41, 21, 26, 10, 40, 5, 23, 0, 0, 41, 33, 0, 34, 35, 41, 4, 17, 17, 36, 16, 0, 13, 41, 11, 0, 14, 40, 18, 29, 10, 0, 7, 0, 32, 21, 11, 31, 6, 9, 13, 0","0, 41, 0, 41, 0, 0, 19, 0, 0, 35, 0, 41, 0, 0, 41, 0, 8, 3, 27, 0, 26, 0, 0, 4, 0, 0, 0, 0, 0, 24, 0, 38, 0, 34, 0, 0, 41, 0, 0, 36, 0, 5, 0, 0, 41, 0, 0, 41, 0, 1",10,11
70,N_50_PL_0.25_R_0.75_V_0,"4, 2, 26, 8, 20, 7, 41, 17, 4, 41, 21, 26, 10, 40, 5, 23, 0, 0, 41, 33, 0, 34, 35, 41, 4, 17, 17, 36, 16, 0, 13, 41, 11, 0, 14, 40, 18, 29, 10, 0, 7, 0, 32, 21, 11, 31, 6, 9, 13, 0","0, 41, 0, 41, 0, 0, 19, 0, 0, 35, 0, 41, 0, 0, 41, 0, 8, 3, 27, 0, 26, 0, 0, 4, 0, 0, 0, 0, 0, 24, 0, 38, 0, 34, 0, 0, 41, 0, 0, 36, 0, 5, 0, 0, 41, 0, 0, 41, 0, 1",20,11
71,N_50_PL_0.25_R_0.75_V_1,"22, 31, 31, 33, 5, 0, 41, 40, 12, 19, 32, 1, 5, 0, 0, 41, 8, 11, 5, 27, 32, 17, 15, 12, 36, 0, 12, 5, 7, 36, 0, 6, 2, 0, 31, 6, 25, 6, 0, 1, 41, 20, 25, 0, 0, 0, 38, 4, 22, 17","41, 0, 0, 41, 0, 29, 26, 41, 41, 0, 0, 0, 0, 26, 19, 24, 0, 0, 0, 0, 0, 0, 0, 0, 41, 34, 0, 41, 0, 0, 37, 41, 41, 8, 0, 0, 0, 0, 11, 0, 5, 0, 0, 15, 29, 23, 0, 0, 0, 41",1,15
71,N_50_PL_0.25_R_0.75_V_1,"22, 31, 31, 33, 5, 0, 41, 40, 12, 19, 32, 1, 5, 0, 0, 41, 8, 11, 5, 27, 32, 17, 15, 12, 36, 0, 12, 5, 7, 36, 0, 6, 2, 0, 31, 6, 25, 6, 0, 1, 41, 20, 25, 0, 0, 0, 38, 4, 22, 17","41, 0, 0, 41, 0, 29, 26, 41, 41, 0, 0, 0, 0, 26, 19, 24, 0, 0, 0, 0, 0, 0, 0, 0, 41, 34, 0, 41, 0, 0, 37, 41, 41, 8, 0, 0, 0, 0, 11, 0, 5, 0, 0, 15, 29, 23, 0, 0, 0, 41",5,12
71,N_50_PL_0.25_R_0.75_V_1,"22, 31, 31, 33, 5, 0, 41, 40, 12, 19, 32, 1, 5, 0, 0, 41, 8, 11, 5, 27, 32, 17, 15, 12, 36, 0, 12, 5, 7, 36, 0, 6, 2, 0, 31, 6, 25, 6, 0, 1, 41, 20, 25, 0, 0, 0, 38, 4, 22, 17","41, 0, 0, 41, 0, 29, 26, 41, 41, 0, 0, 0, 0, 26, 19, 24, 0, 0, 0, 0, 0, 0, 0, 0, 41, 34, 0, 41, 0, 0, 37, 41, 41, 8, 0, 0, 0, 0, 11, 0, 5, 0, 0, 15, 29, 23, 0, 0, 0, 41",10,12
71,N_50_PL_0.25_R_0.75_V_1,"22, 31, 31, 33, 5, 0, 41, 40, 12, 19, 32, 1, 5, 0, 0, 41, 8, 11, 5, 27, 32, 17, 15, 12, 36, 0, 12, 5, 7, 36, 0, 6, 2, 0, 31, 6, 25, 6, 0, 1, 41, 20, 25, 0, 0, 0, 38, 4, 22, 17","41, 0, 0, 41, 0, 29, 26, 41, 41, 0, 0, 0, 0, 26, 19, 24, 0, 0, 0, 0, 0, 0, 0, 0, 41, 34, 0, 41, 0, 0, 37, 41, 41, 8, 0, 0, 0, 0, 11, 0, 5, 0, 0, 15, 29, 23, 0, 0, 0, 41",20,12
72,N_50_PL_0.25_R_0.75_V_2,"0, 1, 37, 1, 0, 13, 8, 0, 31, 0, 28, 18, 0, 20, 6, 37, 24, 28, 33, 0, 13, 7, 25, 0, 2, 40, 34, 25, 0, 35, 18, 5, 37, 41, 34, 16, 1, 41, 0, 0, 15, 4, 16, 7, 29, 0, 30, 34, 24, 24","37, 41, 0, 0, 27, 0, 41, 24, 41, 27, 0, 0, 24, 41, 0, 0, 0, 0, 0, 2, 0, 0, 0, 39, 0, 41, 0, 0, 14, 0, 0, 41, 41, 4, 0, 0, 0, 8, 4, 18, 0, 41, 0, 0, 0, 26, 0, 0, 41, 41",1,15
72,N_50_PL_0.25_R_0.75_V_2,"0, 1, 37, 1, 0, 13, 8, 0, 31, 0, 28, 18, 0, 20, 6, 37, 24, 28, 33, 0, 13, 7, 25, 0, 2, 40, 34, 25, 0, 35, 18, 5, 37, 41, 34, 16, 1, 41, 0, 0, 15, 4, 16, 7, 29, 0, 30, 34, 24, 24","37, 41, 0, 0, 27, 0, 41, 24, 41, 27, 0, 0, 24, 41, 0, 0, 0, 0, 0, 2, 0, 0, 0, 39, 0, 41, 0, 0, 14, 0, 0, 41, 41, 4, 0, 0, 0, 8, 4, 18, 0, 41, 0, 0, 0, 26, 0, 0, 41, 41",5,15
72,N_50_PL_0.25_R_0.75_V_2,"0, 1, 37, 1, 0, 13, 8, 0, 31, 0, 28, 18, 0, 20, 6, 37, 24, 28, 33, 0, 13, 7, 25, 0, 2, 40, 34, 25, 0, 35, 18, 5, 37, 41, 34, 16, 1, 41, 0, 0, 15, 4, 16, 7, 29, 0, 30, 34, 24, 24","37, 41, 0, 0, 27, 0, 41, 24, 41, 27, 0, 0, 24, 41, 0, 0, 0, 0, 0, 2, 0, 0, 0, 39, 0, 41, 0, 0, 14, 0, 0, 41, 41, 4, 0, 0, 0, 8, 4, 18, 0, 41, 0, 0, 0, 26, 0, 0, 41, 41",10,16
72,N_50_PL_0.25_R_0.75_V_2,"0, 1, 37, 1, 0, 13, 8, 0, 31, 0, 28, 18, 0, 20, 6, 37, 24, 28, 33, 0, 13, 7, 25, 0, 2, 40, 34, 25, 0, 35, 18, 5, 37, 41, 34, 16, 1, 41, 0, 0, 15, 4, 16, 7, 29, 0, 30, 34, 24, 24","37, 41, 0, 0, 27, 0, 41, 24, 41, 27, 0, 0, 24, 41, 0, 0, 0, 0, 0, 2, 0, 0, 0, 39, 0, 41, 0, 0, 14, 0, 0, 41, 41, 4, 0, 0, 0, 8, 4, 18, 0, 41, 0, 0, 0, 26, 0, 0, 41, 41",20,16
73,N_50_PL_0.25_R_0.75_V_3,"0, 27, 38, 9, 0, 32, 19, 0, 29, 3, 28, 16, 24, 31, 32, 15, 20, 3, 32, 13, 41, 30, 26, 16, 6, 0, 28, 31, 9, 28, 7, 38, 17, 2, 2, 0, 7, 0, 0, 15, 0, 0, 39, 10, 26, 30, 0, 1, 0, 0","39, 41, 0, 41, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 41, 0, 41, 0, 0, 5, 0, 0, 0, 0, 35, 0, 41, 41, 0, 0, 41, 0, 41, 0, 28, 0, 34, 12, 0, 27, 35, 41, 0, 0, 41, 29, 41, 33, 15",1,15
73,N_50_PL_0.25_R_0.75_V_3,"0, 27, 38, 9, 0, 32, 19, 0, 29, 3, 28, 16, 24, 31, 32, 15, 20, 3, 32, 13, 41, 30, 26, 16, 6, 0, 28, 31, 9, 28, 7, 38, 17, 2, 2, 0, 7, 0, 0, 15, 0, 0, 39, 10, 26, 30, 0, 1, 0, 0","39, 41, 0, 41, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 41, 0, 41, 0, 0, 5, 0, 0, 0, 0, 35, 0, 41, 41, 0, 0, 41, 0, 41, 0, 28, 0, 34, 12, 0, 27, 35, 41, 0, 0, 41, 29, 41, 33, 15",5,16
73,N_50_PL_0.25_R_0.75_V_3,"0, 27, 38, 9, 0, 32, 19, 0, 29, 3, 28, 16, 24, 31, 32, 15, 20, 3, 32, 13, 41, 30, 26, 16, 6, 0, 28, 31, 9, 28, 7, 38, 17, 2, 2, 0, 7, 0, 0, 15, 0, 0, 39, 10, 26, 30, 0, 1, 0, 0","39, 41, 0, 41, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 41, 0, 41, 0, 0, 5, 0, 0, 0, 0, 35, 0, 41, 41, 0, 0, 41, 0, 41, 0, 28, 0, 34, 12, 0, 27, 35, 41, 0, 0, 41, 29, 41, 33, 15",10,17
73,N_50_PL_0.25_R_0.75_V_3,"0, 27, 38, 9, 0, 32, 19, 0, 29, 3, 28, 16, 24, 31, 32, 15, 20, 3, 32, 13, 41, 30, 26, 16, 6, 0, 28, 31, 9, 28, 7, 38, 17, 2, 2, 0, 7, 0, 0, 15, 0, 0, 39, 10, 26, 30, 0, 1, 0, 0","39, 41, 0, 41, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 41, 0, 41, 0, 0, 5, 0, 0, 0, 0, 35, 0, 41, 41, 0, 0, 41, 0, 41, 0, 28, 0, 34, 12, 0, 27, 35, 41, 0, 0, 41, 29, 41, 33, 15",20,17
74,N_50_PL_0.25_R_0.75_V_4,"3, 19, 36, 26, 20, 0, 0, 2, 0, 41, 32, 0, 34, 40, 33, 28, 5, 30, 30, 37, 5, 38, 5, 14, 3, 7, 6, 0, 12, 2, 41, 0, 33, 8, 11, 4, 25, 38, 0, 7, 0, 0, 39, 32, 41, 30, 26, 0, 31, 5","0, 41, 0, 0, 0, 25, 9, 0, 30, 36, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 41, 10, 0, 41, 20, 7, 0, 41, 0, 0, 41, 41, 3, 0, 2, 24, 0, 41, 15, 0, 0, 23, 0, 41",1,15
74,N_50_PL_0.25_R_0.75_V_4,"3, 19, 36, 26, 20, 0, 0, 2, 0, 41, 32, 0, 34, 40, 33, 28, 5, 30, 30, 37, 5, 38, 5, 14, 3, 7, 6, 0, 12, 2, 41, 0, 33, 8, 11, 4, 25, 38, 0, 7, 0, 0, 39, 32, 41, 30, 26, 0, 31, 5","0, 41, 0, 0, 0, 25, 9, 0, 30, 36, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 41, 10, 0, 41, 20, 7, 0, 41, 0, 0, 41, 41, 3, 0, 2, 24, 0, 41, 15, 0, 0, 23, 0, 41",5,14
74,N_50_PL_0.25_R_0.75_V_4,"3, 19, 36, 26, 20, 0, 0, 2, 0, 41, 32, 0, 34, 40, 33, 28, 5, 30, 30, 37, 5, 38, 5, 14, 3, 7, 6, 0, 12, 2, 41, 0, 33, 8, 11, 4, 25, 38, 0, 7, 0, 0, 39, 32, 41, 30, 26, 0, 31, 5","0, 41, 0, 0, 0, 25, 9, 0, 30, 36, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 41, 10, 0, 41, 20, 7, 0, 41, 0, 0, 41, 41, 3, 0, 2, 24, 0, 41, 15, 0, 0, 23, 0, 41",10,12
74,N_50_PL_0.25_R_0.75_V_4,"3, 19, 36, 26, 20, 0, 0, 2, 0, 41, 32, 0, 34, 40, 33, 28, 5, 30, 30, 37, 5, 38, 5, 14, 3, 7, 6, 0, 12, 2, 41, 0, 33, 8, 11, 4, 25, 38, 0, 7, 0, 0, 39, 32, 41, 30, 26, 0, 31, 5","0, 41, 0, 0, 0, 25, 9, 0, 30, 36, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 41, 10, 0, 41, 20, 7, 0, 41, 0, 0, 41, 41, 3, 0, 2, 24, 0, 41, 15, 0, 0, 23, 0, 41",20,12
75,N_50_PL_0.5_R_0.25_V_0,"41, 0, 0, 41, 41, 41, 0, 0, 11, 29, 12, 41, 0, 0, 0, 34, 27, 41, 0, 31, 41, 3, 0, 0, 0, 38, 0, 41, 2, 30, 41, 41, 0, 41, 25, 41, 0, 0, 41, 41, 41, 41, 0, 41, 41, 37, 41, 0, 41, 0","6, 17, 23, 27, 39, 20, 27, 35, 0, 41, 41, 17, 14, 37, 33, 41, 0, 25, 6, 0, 11, 41, 31, 39, 29, 0, 26, 20, 0, 0, 32, 4, 32, 38, 0, 26, 7, 16, 34, 18, 22, 24, 32, 36, 38, 41, 15, 31, 8, 20",1,20
75,N_50_PL_0.5_R_0.25_V_0,"41, 0, 0, 41, 41, 41, 0, 0, 11, 29, 12, 41, 0, 0, 0, 34, 27, 41, 0, 31, 41, 3, 0, 0, 0, 38, 0, 41, 2, 30, 41, 41, 0, 41, 25, 41, 0, 0, 41, 41, 41, 41, 0, 41, 41, 37, 41, 0, 41, 0","6, 17, 23, 27, 39, 20, 27, 35, 0, 41, 41, 17, 14, 37, 33, 41, 0, 25, 6, 0, 11, 41, 31, 39, 29, 0, 26, 20, 0, 0, 32, 4, 32, 38, 0, 26, 7, 16, 34, 18, 22, 24, 32, 36, 38, 41, 15, 31, 8, 20",5,22
75,N_50_PL_0.5_R_0.25_V_0,"41, 0, 0, 41, 41, 41, 0, 0, 11, 29, 12, 41, 0, 0, 0, 34, 27, 41, 0, 31, 41, 3, 0, 0, 0, 38, 0, 41, 2, 30, 41, 41, 0, 41, 25, 41, 0, 0, 41, 41, 41, 41, 0, 41, 41, 37, 41, 0, 41, 0","6, 17, 23, 27, 39, 20, 27, 35, 0, 41, 41, 17, 14, 37, 33, 41, 0, 25, 6, 0, 11, 41, 31, 39, 29, 0, 26, 20, 0, 0, 32, 4, 32, 38, 0, 26, 7, 16, 34, 18, 22, 24, 32, 36, 38, 41, 15, 31, 8, 20",10,23
75,N_50_PL_0.5_R_0.25_V_0,"41, 0, 0, 41, 41, 41, 0, 0, 11, 29, 12, 41, 0, 0, 0, 34, 27, 41, 0, 31, 41, 3, 0, 0, 0, 38, 0, 41, 2, 30, 41, 41, 0, 41, 25, 41, 0, 0, 41, 41, 41, 41, 0, 41, 41, 37, 41, 0, 41, 0","6, 17, 23, 27, 39, 20, 27, 35, 0, 41, 41, 17, 14, 37, 33, 41, 0, 25, 6, 0, 11, 41, 31, 39, 29, 0, 26, 20, 0, 0, 32, 4, 32, 38, 0, 26, 7, 16, 34, 18, 22, 24, 32, 36, 38, 41, 15, 31, 8, 20",20,23
76,N_50_PL_0.5_R_0.25_V_1,"0, 41, 2, 35, 0, 32, 41, 41, 41, 0, 41, 17, 41, 0, 28, 0, 41, 0, 0, 0, 41, 10, 6, 41, 41, 0, 0, 41, 0, 41, 5, 0, 41, 0, 41, 41, 0, 0, 0, 41, 21, 41, 41, 0, 41, 26, 0, 9, 0, 40","1, 32, 0, 41, 3, 0, 14, 25, 13, 32, 36, 41, 34, 31, 41, 23, 2, 3, 29, 15, 20, 0, 41, 5, 24, 4, 35, 25, 39, 21, 0, 3, 5, 8, 36, 11, 8, 33, 4, 9, 41, 37, 12, 27, 22, 0, 16, 0, 6, 41",1,23
76,N_50_PL_0.5_R_0.25_V_1,"0, 41, 2, 35, 0, 32, 41, 41, 41, 0, 41, 17, 41, 0, 28, 0, 41, 0, 0, 0, 41, 10, 6, 41, 41, 0, 0, 41, 0, 41, 5, 0, 41, 0, 41, 41, 0, 0, 0, 41, 21, 41, 41, 0, 41, 26, 0, 9, 0, 40","1, 32, 0, 41, 3, 0, 14, 25, 13, 32, 36, 41, 34, 31, 41, 23, 2, 3, 29, 15, 20, 0, 41, 5, 24, 4, 35, 25, 39, 21, 0, 3, 5, 8, 36, 11, 8, 33, 4, 9, 41, 37, 12, 27, 22, 0, 16, 0, 6, 41",5,21
76,N_50_PL_0.5_R_0.25_V_1,"0, 41, 2, 35, 0, 32, 41, 41, 41, 0, 41, 17, 41, 0, 28, 0, 41, 0, 0, 0, 41, 10, 6, 41, 41, 0, 0, 41, 0, 41, 5, 0, 41, 0, 41, 41, 0, 0, 0, 41, 21, 41, 41, 0, 41, 26, 0, 9, 0, 40","1, 32, 0, 41, 3, 0, 14, 25, 13, 32, 36, 41, 34, 31, 41, 23, 2, 3, 29, 15, 20, 0, 41, 5, 24, 4, 35, 25, 39, 21, 0, 3, 5, 8, 36, 11, 8, 33, 4, 9, 41, 37, 12, 27, 22, 0, 16, 0, 6, 41",10,20
76,N_50_PL_0.5_R_0.25_V_1,"0, 41, 2, 35, 0, 32, 41, 41, 41, 0, 41, 17, 41, 0, 28, 0, 41, 0, 0, 0, 41, 10, 6, 41, 41, 0, 0, 41, 0, 41, 5, 0, 41, 0, 41, 41, 0, 0, 0, 41, 21, 41, 41, 0, 41, 26, 0, 9, 0, 40","1, 32, 0, 41, 3, 0, 14, 25, 13, 32, 36, 41, 34, 31, 41, 23, 2, 3, 29, 15, 20, 0, 41, 5, 24, 4, 35, 25, 39, 21, 0, 3, 5, 8, 36, 11, 8, 33, 4, 9, 41, 37, 12, 27, 22, 0, 16, 0, 6, 41",20,20
77,N_50_PL_0.5_R_0.25_V_2,"0, 0, 26, 0, 0, 0, 41, 0, 41, 33, 41, 41, 13, 41, 0, 41, 24, 0, 24, 0, 41, 0, 21, 41, 41, 0, 41, 41, 0, 41, 41, 32, 41, 0, 34, 0, 0, 0, 0, 11, 0, 41, 32, 31, 41, 0, 22, 41, 41, 41","40, 7, 0, 3, 28, 18, 21, 16, 13, 41, 18, 36, 41, 22, 17, 29, 41, 36, 0, 11, 29, 13, 41, 5, 11, 22, 31, 37, 16, 21, 11, 41, 12, 33, 0, 20, 21, 24, 27, 41, 11, 26, 0, 0, 33, 14, 0, 29, 18, 39",1,21
77,N_50_PL_0.5_R_0.25_V_2,"0, 0, 26, 0, 0, 0, 41, 0, 41, 33, 41, 41, 13, 41, 0, 41, 24, 0, 24, 0, 41, 0, 21, 41, 41, 0, 41, 41, 0, 41, 41, 32, 41, 0, 34, 0, 0, 0, 0, 11, 0, 41, 32, 31, 41, 0, 22, 41, 41, 41","40, 7, 0, 3, 28, 18, 21, 16, 13, 41, 18, 36, 41, 22, 17, 29, 41, 36, 0, 11, 29, 13, 41, 5, 11, 22, 31, 37, 16, 21, 11, 41, 12, 33, 0, 20, 21, 24, 27, 41, 11, 26, 0, 0, 33, 14, 0, 29, 18, 39",5,21
77,N_50_PL_0.5_R_0.25_V_2,"0, 0, 26, 0, 0, 0, 41, 0, 41, 33, 41, 41, 13, 41, 0, 41, 24, 0, 24, 0, 41, 0, 21, 41, 41, 0, 41, 41, 0, 41, 41, 32, 41, 0, 34, 0, 0, 0, 0, 11, 0, 41, 32, 31, 41, 0, 22, 41, 41, 41","40, 7, 0, 3, 28, 18, 21, 16, 13, 41, 18, 36, 41, 22, 17, 29, 41, 36, 0, 11, 29, 13, 41, 5, 11, 22, 31, 37, 16, 21, 11, 41, 12, 33, 0, 20, 21, 24, 27, 41, 11, 26, 0, 0, 33, 14, 0, 29, 18, 39",10,21
77,N_50_PL_0.5_R_0.25_V_2,"0, 0, 26, 0, 0, 0, 41, 0, 41, 33, 41, 41, 13, 41, 0, 41, 24, 0, 24, 0, 41, 0, 21, 41, 41, 0, 41, 41, 0, 41, 41, 32, 41, 0, 34, 0, 0, 0, 0, 11, 0, 41, 32, 31, 41, 0, 22, 41, 41, 41","40, 7, 0, 3, 28, 18, 21, 16, 13, 41, 18, 36, 41, 22, 17, 29, 41, 36, 0, 11, 29, 13, 41, 5, 11, 22, 31, 37, 16, 21, 11, 41, 12, 33, 0, 20, 21, 24, 27, 41, 11, 26, 0, 0, 33, 14, 0, 29, 18, 39",20,21
78,N_50_PL_0.5_R_0.25_V_3,"6, 41, 0, 41, 14, 14, 3, 30, 33, 41, 41, 0, 41, 14, 41, 41, 0, 41, 0, 41, 41, 41, 0, 31, 41, 0, 25, 0, 0, 41, 0, 41, 27, 0, 0, 41, 41, 41, 0, 0, 41, 41, 0, 0, 0, 7, 41, 32, 0, 41","0, 25, 6, 21, 41, 41, 0, 0, 0, 16, 28, 10, 18, 41, 4, 39, 35, 26, 37, 13, 9, 38, 37, 41, 38, 33, 0, 8, 9, 6, 35, 20, 0, 22, 10, 9, 24, 11, 18, 7, 24, 32, 4, 15, 5, 0, 23, 0, 30, 37",1,23
